Study_Program_ID,Level,Name,Link,Recommended_Semester,Credits,GF
121,2,[IN2304] Online- und Approximationsalgorithmen,#,-,8,1
121,3,Online- und Approximationsalgorithmen,#,-,,1
121,2,[MW2249] Optimierung und Modellanalyse,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1085813/study-year/1621,,5,1
121,3,[MW2249] Optimierung und Modellanalyse,#,-,5,1
121,2,Optimierung und Modellanalyse (MW2249),#,-,,1
121,3,Optimierung und Modellanalyse Übung (MW2249),#,-,,1
121,2,[EI5052] Time-Varying Systems and Computations,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/452550/study-year/1621,,6,1
121,3,Time-Varying Systems and Computations,#,5.,6,1
121,2,Time Varying Systems and Computation (für MSCE und Master EI),#,-,,1
121,3,Time-Varying Systems and Computation (für Diplom),#,-,,1
121,2,Computergrafik und -vision,#,,,1
121,3,[IN3200] Ausgewählte Themen aus dem Bereich Computergrafik und -vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/480428/study-year/1621,,5,1
121,2,Ausgewählte Themen aus dem Bereich Computergrafik und -vision,#,-,,1
121,3,Ausgewählte Themen aus dem Bereich Computergrafik und -vision,#,-,5,1
121,3,Ausgewählte Themen aus dem Bereich Computergraphik und -vision - Maschinelles Lernen für Computervision (IN3200),#,-,,1
121,2,Ausgewählte Themen aus dem Bereich Computergraphik und -vision - Maschinelles Lernen für Computervision (IN3200),#,-,,1
121,3,Ausgewählte Themen aus dem Bereich Computergraphik und -vision - Maschinelles Lernen für Computervision (IN3200),#,-,,1
121,2,Ausgewählte Themen aus dem Bereich Computergraphik und -vision - Maschinelles Lernen für Computervision (IN3200),#,-,,1
121,3,Visual Speech Processing (IN3200),#,-,,1
121,3,[IN2389] Advanced Deep Learning for Computer Vision: Dynamic Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809077/study-year/1621,,8,1
121,2,[IN2389] Advanced Deep Learning for Computer Vision: Dynamic Vision,#,-,8,1
121,3,,#,-,,1
121,2,Advanced Deep Learning for Computer Vision: Dynamic Vision (IN2389),#,-,,1
121,3,Praktikum - Advanced Deep Learning for Computer Vision: Dynamic Vision (IN2389),#,-,,1
121,3,[IN2238] Analysis of Three-Dimensional Shapes,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/608652/study-year/1621,,8,1
121,2,Analysis of Three-Dimensional Shapes,#,-,8,1
121,3,Analysis of Three-Dimensional Shapes,#,-,,1
121,2,[IN2124] Basic Mathematical Methods for Imaging and Visualization,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/480825/study-year/1621,,5,1
121,3,Grundlegende Mathematische Methoden für Imaging und Visualisierung,#,-,5,1
121,2,Grundlegende Mathematische Methoden für Imaging und Visualisierung (IN2124),#,-,,1
121,3,[IN2023] Bildverstehen I: Methoden der industriellen Bildverarbeitung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473853/study-year/1621,,3,1
121,2,[IN2023] Bildverstehen I: Methoden der industriellen Bildverarbeitung,#,-,3,1
121,3,Bildverstehen I: Methoden der industriellen Bildverarbeitung (IN2023),#,-,,1
121,2,[IN2016] Bildverstehen II: Robot Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458310/study-year/1621,,4,1
121,3,Bildverstehen II: Robot Vision,#,-,4,1
121,2,Bildverstehen II: Robot Vision (IN2016),#,-,,1
121,3,[IN2246] Computer Vision I: Variational Methods,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/672363/study-year/1621,,8,1
121,2,[IN2246] Computer Vision I: Variational Methods,#,-,8,1
121,3,Computer Vision I: Variational Methods (IN2246),#,-,,1
121,2,Computer Vision I: Variational Methods (IN2246),#,-,,1
121,3,Computer Vision I: Variational Methods (IN2246),#,-,,1
121,2,Computer Vision I: Variational Methods (IN2246),#,-,,1
121,3,[IN2228] Computer Vision II: Multiple View Geometry,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/608655/study-year/1621,,8,1
121,2,Computer Vision II: Multiple View Geometry,#,-,8,1
121,3,Computer Vision II: Multiple View Geometry,#,-,,1
121,2,"[IN2375] Computer Vision III: Detection, Segmentation, and Tracking",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1733754/study-year/1621,,6,1
121,3,"[IN2375] Computer Vision III: Detektion, Segmentierung und Tracking",#,-,6,1
121,2,"Computer Vision III: Detektion, Segmentierung und Tracking (IN2375)",#,-,,1
121,3,[IN0037] Game Physics,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/708343/study-year/1621,,6,1
121,2,Physikalische Grundlagen für Computerspiele,#,-,6,1
121,3,Physikalische Grundlagen für Computerspiele (IN0037),#,5.,,1
121,2,Übung - Physikalische Grundlagen für Computerspiele (IN0037),#,5.,,1
121,3,[IN2297] Geometry Processing,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1528921/study-year/1621,,6,1
121,2,Geometry Processing,#,-,6,1
121,3,Geometry Processing (IN2297),#,-,,1
121,2,[IN2133] Grundlagen von Computer Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473871/study-year/1621,,4,1
121,3,Grundlagen von Computer Vision,#,-,4,1
121,2,Grundlagen von Computer Vision (IN2133),#,-,,1
121,3,[IN2015] Image Synthesis,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456368/study-year/1621,,5,1
121,2,Bildsynthese,#,-,5,1
121,3,Bildsynthese - Echtzeitverfahren und globale Beleuchtungssimulation (IN2015),#,-,,1
121,2,[IN2369] Industrielle Bildverarbeitung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1629494/study-year/1621,,6,1
121,3,[IN2369] Industrielle Bildverarbeitung,#,-,6,1
121,2,,#,-,,1
121,3,Industrielle Bildverarbeitung (IN2369),#,-,,1
121,2,[IN2409] Inverse Problems in Medical Imaging,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3126247/study-year/1621,,5,1
121,3,Inverse Problems in Medical Imaging,#,-,5,1
121,2,Inverse Problems in Medical Imaging - UE (IN2409),#,-,,1
121,3,Inverse Problems in Medical Imaging - VO (IN2409),#,-,,1
121,2,[IN2330] Konvexe Optimierung für Computer Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1199527/study-year/1621,,6,1
121,3,[IN2330] Konvexe Optimierung für Computer Vision,#,-,6,1
121,2,Konvexe Optimierung für Computer Vision (IN2330),#,-,,1
121,3,Konvexe Optimierung für Computer Vision (IN2330),#,-,,1
121,2,Konvexe Optimierung für Computer Vision (IN2330),#,-,,1
121,3,Konvexe Optimierung für Computer Vision (IN2330),#,-,,1
121,2,[IN2392] Machine Learning for 3D Geometry,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2808442/study-year/1621,,6,1
121,3,[IN2392] Machine Learning for 3D Geometry,#,-,6,1
121,2,Machine Learning for 3D Geometry - UE,#,-,,1
121,3,Machine Learning for 3D Geometry - VO,#,-,,1
121,2,[IN2384] Numerische Algorithmen für Computer Vision und Maschinelles Lernen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2632102/study-year/1621,,5,1
121,3,[IN2384] Numerische Algorithmen für Computer Vision und Maschinelles Lernen,#,-,5,1
121,2,Numerische Algorithmen für Computer Vision und Maschinelles Lernen,#,-,,1
121,3,[IN2329] Probabilistische Graphische Modelle in der Computer Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1199485/study-year/1621,,5,1
121,2,[IN2329] Probabilistische Graphische Modelle in der Computer Vision,#,-,5,1
121,3,Probabilistische Graphische Modelle in der Computer Vision (IN2329),#,-,,1
121,2,[IN2210] Tracking and Detection in Computer Vision,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487473/study-year/1621,,7,1
121,3,Tracking and Detection in Computer Vision,#,-,7,1
121,2,Tracking and Detection in Computer Vision,#,-,,1
121,3,[IN2236] Virtuelle Physik: Moderne Modellierungstechnik und ihr Einsatz in der Computersimulation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/611935/study-year/1621,,4,1
121,2,Virtuelle Physik: Moderne Modellierungstechnik und ihr Einsatz in der Computersimulation,#,-,4,1
121,3,Virtuelle Physik: Moderne Modellierungstechnik und ihr Einsatz in der Computersimulation (IN2236),#,-,,1
121,2,[IN2026] Visual Data Analytics,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1528428/study-year/1621,,5,1
121,3,[IN2026] Visual Data Analytics,#,-,5,1
121,2,Visual Data Analytics (IN2026),#,-,,1
121,3,[IN2354] 3D Scanning & Motion Capture,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412259/study-year/1621,,6,1
121,2,[IN2354] 3D Scanning & Motion Capture,#,-,6,1
121,3,3D Scanning & Motion Capture (IN2354),#,-,,1
121,2,3D Scanning & Motion Capture (UE) (IN2354),#,-,,1
121,3,3D Scanning & Motion Capture (VO) (IN2354),#,-,,1
121,2,Datenbanken und Informationssysteme,#,,5,1
121,3,[IN99510] Anerkennung im Bereich Datenbanken und Informationssysteme,#,,,1
121,2,Anerkennung 1 im Bereich Datenbanken und Informationssysteme,#,-,,1
121,3,[IN2032] Elektronisches Publizieren / Document Engineering und das World-Wide Web,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456388/study-year/1621,,5,1
121,2,Elektronisches Publizieren / Document Engineering und das World-Wide Web,#,5.,5,1
121,3,Elektronisches Publizieren / Document Engineering und das World-Wide Web (IN2032),#,5.,,1
121,2,[IN2118] Database Systems on Modern CPU Architectures,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473867/study-year/1621,,6,1
121,3,Datenbanksysteme und moderne CPU-Architekturen,#,5.,6,1
121,2,Datenbanksysteme und moderne CPU-Architekturen,#,-,,1
121,3,[IN3100] Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/767880/study-year/1621,,5,1
121,2,Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme,#,-,5,1
121,3,[IN310004] Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme: Digital Health Service Systems,#,-,5,1
121,2,Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme,#,-,,1
121,3,Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme: Data Processing On Modern Hardware (IN3100),#,-,,1
121,2,Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme: Data Processing On Modern Hardware (IN3100),#,-,,1
121,3,Ausgewählte Themen aus dem Bereich Datenbanken und Informationssysteme: Digital Health Service Systems (IN3100),#,-,,1
121,2,Selected Topics in Databases and Information Systems (High-Performance Query Processing) (IN3100),#,-,,1
121,3,[CIT3230002] Cloud Information Systems,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3453883/study-year/1621,,5,1
121,2,[CIT3230002] Cloud Information Systems,#,-,5,1
121,3,Cloud Information Systems,#,-,,1
121,2,[IN2386] Cloud-Based Data Processing,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2690341/study-year/1621,,5,1
121,3,[IN2386] Cloud-Based Data Processing,#,-,5,1
121,2,Cloud-Based Data Processing - IN2386,#,-,,1
121,3,[CIT3230001] Codegenerierung für Datenverarbeitung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3310961/study-year/1621,,6,1
121,2,[CIT3230001] Codegenerierung für Datenverarbeitung,#,-,6,1
121,3,Codegenerierung für Datenverarbeitung,#,-,,1
121,2,[CIT3230004] Data Processing on Modern Hardware,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3499417/study-year/1621,,5,1
121,3,[CIT3230004] Data Processing on Modern Hardware,#,-,5,1
121,2,Data Processing on Modern Hardware,#,-,,1
121,3,[CIT3230003] Data Structure Engineering,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3471253/study-year/1621,,5,1
121,2,[CIT3230003] Data Structure Engineering,#,-,5,1
121,3,Data Structure Engineering,#,-,,1
121,2,[IN2031] Einsatz und Realisierung von Datenbanksystemen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261475/study-year/1621,,6,1
121,3,Einsatz und Realisierung von Datenbanksystemen,#,-,6,1
121,2,Einsatz und Realisierung von Datenbanksystemen (IN2031),#,-,,1
121,3,Tutorübungen zu Einsatz und Realisierung von Datenbanksystemen,#,-,,1
121,2,[IN2288] Event Processing,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/819263/study-year/1621,,5,1
121,3,Event Processing,#,-,5,1
121,2,Event Processing,#,-,,1
121,3,[CIT323001] High Performance Query Processing,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4116906/study-year/1621,,5,1
121,2,[CIT323001] High Performance Query Processing,#,-,5,1
121,3,High Performance Query Processing,#,-,,1
121,2,[IN2219] Query Optimization,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487478/study-year/1621,,6,1
121,3,Anfrageoptimierung,#,5.,6,1
121,2,Anfrageoptimierung (IN2219),#,5.,,1
121,3,[IN2267] Transaction Systems,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/757477/study-year/1621,,6,1
121,2,Transaktionssysteme,#,-,6,1
121,3,Transaktionssysteme (IN2267),#,-,,1
121,2,Digitale Biologie und Digitale Medizin,#,,,1
121,3,[IN3420] Ausgewählte Themen aus dem Bereich Digitale Biologie und Digitale Medizin,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498120/study-year/1621,,5,1
121,2,[IN3420] Ausgewählte Themen aus dem Bereich Digitale Biologie und Digitale Medizin,#,-,5,1
121,3,,#,-,,1
121,2,[CIT4230001] Computational Modeling for System Genetics,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3307984/study-year/1621,,6,1
121,3,[CIT4230001] Computational Modeling for System Genetics,#,-,6,1
121,2,Computational Modeling for System Genetics,#,-,,1
121,3,[IN2319] Computational Physiology for Medical Image Computing,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1102305/study-year/1621,,6,1
121,2,[IN2319] Computational Physiology for Medical Image Computing,#,-,6,1
121,3,Computational Physiology for Medical Image Computing (IN2319),#,-,,1
121,3,[IN2021] Informatikanwendungen in der Medizin,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473851/study-year/1621,,6,1
121,2,Informatikanwendungen in der Medizin,#,-,6,1
121,3,Informatikanwendungen in der Medizin (IN2021),#,-,,1
121,2,[IN2022] Informatikanwendungen in der Medizin II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456378/study-year/1621,,5,1
121,3,Informatikanwendungen in der Medizin II,#,-,5,1
121,2,Informatikanwendungen in der Medizin II (IN2022),#,-,,1
121,3,[IN2292] Introduction to Surgical Robotics,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/936739/study-year/1621,,6,1
121,2,Introduction to Surgical Robotics,#,-,6,1
121,3,Introduction to Surgical Robotics (IN2292),#,-,,1
121,2,[IN2393] Machine Learning for Regulatory Genomics,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2806034/study-year/1621,,6,1
121,3,[IN2393] Machine Learning for Regulatory Genomics,#,-,6,1
121,2,Machine Learning for Regulatory Genomics - UE,#,-,,1
121,3,Machine Learning for Regulatory Genomics - VO,#,-,,1
121,2,[IN2293] Medical Augmented Reality,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/936744/study-year/1621,,5,1
121,3,Medical Augmented Reality,#,-,5,1
121,2,Medical Augmented Reality (IN2293),#,-,,1
121,3,[IN2322] Protein Prediction I for Computer Scientists,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1149546/study-year/1621,,8,1
121,2,[IN2322] Protein Prediction I for Computer Scientists,#,-,8,1
121,3,Exercises for Protein Prediction I for Computer Scientists (IN2322),#,-,,1
121,2,Protein Prediction I for Computer Scientists,#,-,,1
121,3,[IN2291] Protein Prediction II for Computer Scientists,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/930647/study-year/1621,,8,1
121,2,Protein Prediction II for Computer Scientists,#,-,8,1
121,3,Protein Prediction II for Computer Scientists (IN2291),#,-,,1
121,3,Formale Methoden und ihre Anwendungen,#,,,1
121,2,[CIT3230000] Advanced Concepts of Programming Languages,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3307469/study-year/1621,,6,1
121,3,[CIT3230000] Advanced Concepts of Programming Languages,#,-,6,1
121,2,Advanced Concepts of Programming Languages (UE),#,-,,1
121,3,Advanced Concepts of Programming Languages (VO),#,-,,1
121,2,[IN3350] Ausgewählte Themen aus dem Bereich Formale Methoden und ihre Anwendungen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/480385/study-year/1621,,5,1
121,3,Ausgewählte Themen aus dem Bereich Formale Methoden und ihre Anwendungen,#,-,,1
121,2,Ausgewählte Themen aus dem Bereich Formale Methoden und ihre Anwendungen,#,-,5,1
121,2,Ausgewählte Themen aus dem Bereich Formale Methoden und ihre Anwendungen - Lambda Calculus (IN3350),#,-,,1
121,3,[IN2041] Automata and Formal Languages,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456400/study-year/1621,,8,1
121,2,Automaten und formale Sprachen,#,-,8,1
121,3,Automaten und formale Sprachen (IN2041),#,-,,1
121,2,Übung zu Automaten und formale Sprachen (IN2041),#,-,,1
121,3,[IN2042] Automaten und formale Sprachen II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456408/study-year/1621,,5,1
121,2,Automaten und formale Sprachen II,#,-,5,1
121,3,Automaten und formale Sprachen II (IN2042),#,-,,1
121,2,Übungen zu Automaten und formale Sprachen II (IN2042),#,-,,1
121,3,[IN2227] Compilerbau I,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/520233/study-year/1621,,5,1
121,2,Compilerbau I,#,-,5,1
121,3,Compilerbau I (IN2227),#,-,,1
121,2,Übung zu Compilerbau I (IN2227),#,-,,1
121,3,[IN2347] Functional Data Structures,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1338241/study-year/1621,,5,1
121,2,[IN2347] Functional Data Structures,#,-,5,1
121,3,Functional Data Structures,#,-,,1
121,2,[IN2296] Games on Graphs,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/930144/study-year/1621,,5,1
121,3,Games on Graphs,#,-,5,1
121,2,Games on Graphs (IN2296),#,-,,1
121,3,Lambda-Kalkül (1 aus 2),#,,,1
121,2,[IN2048] Gleichungslogik und Lambda-Kalkül,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456422/study-year/1621,,8,1
121,3,Gleichungslogik und Lambda-Kalkül,#,-,8,1
121,2,Gleichungslogik und Lambda-Kalkül (IN2048),#,-,,1
121,3,[IN2358] Lambda Calculus,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1446511/study-year/1621,,5,1
121,2,[IN2358] Lambda Calculus,#,-,5,1
121,3,,#,-,,1
121,2,Lambda Calculus (IN2358),#,-,,1
121,3,[IN2049] Logik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456426/study-year/1621,,8,1
121,2,Logik,#,-,8,1
121,3,Logik (IN2049),#,-,,1
121,2,[IN2050] Model Checking,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456482/study-year/1621,,8,1
121,3,Model Checking,#,-,8,1
121,2,Model Checking (IN2050),#,-,,1
121,3,Model Checking (IN2050),#,-,,1
121,2,Tutorübung zu Model Checking (IN2050),#,-,,1
