Study_Program_ID,Name (0),Name (1),Name (2),Name (3),Link,Recommended_Semester,Credits,GF
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[WI100180] Business Plan - Advanced Course (Business Models, Sales and Finance)","Business Plan - Advanced Course (Business Models, Sales and Finance)",#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI001291] Competition Law and Entrepreneurial Strategies,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2796194/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI001291] Competition Law and Entrepreneurial Strategies,Competition Law and Entrepreneurial Strategies,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI001291] Competition Law and Entrepreneurial Strategies,Competition Law and Entrepreneurial Strategies,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46401] Data Ethics and Governance,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025776/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46401] Data Ethics and Governance,[SOT46401] Data Ethics & Governance,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46401] Data Ethics and Governance,Data Ethics & Governance  (Übung),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46401] Data Ethics and Governance,Data Ethics & Governance (Vorlesung),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86060] Data Regulation & Law (3 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4108928/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86060] Data Regulation & Law (3 ECTS),[SOT86060] Data Regulation & Law (3 ECTS),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86060] Data Regulation & Law (3 ECTS),Data Regulation & Law - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86061] Data Regulation & Law (6 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106880/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86061] Data Regulation & Law (6 ECTS),[SOT86061] Data Regulation & Law (6 ECTS),#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86061] Data Regulation & Law (6 ECTS),Data Regulation & Law - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86061] Data Regulation & Law (6 ECTS),Data Regulation & Law - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9044] Datenschutz,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1095636/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9044] Datenschutz,[IN9044] Datenschutz,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9044] Datenschutz,Seminar Datenschutz (Überfachliche Grundlagen) (IN9044),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82521] Debattierkurs mit medienrechtlichen Inhalten,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440835/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82521] Debattierkurs mit medienrechtlichen Inhalten,Debattierkurs mit medienrechtlichen Inhalten,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82521] Debattierkurs mit medienrechtlichen Inhalten,Debattierkurs mit medienrechtlichen Inhalten,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82506] Der Richter und sein Hacker – Aktuelle Fragen des IT-Sicherheitsrechts,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3177853/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82506] Der Richter und sein Hacker – Aktuelle Fragen des IT-Sicherheitsrechts,Der Richter und sein Hacker – Aktuelle Fragen des IT-Sicherheitsrechts,#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82506] Der Richter und sein Hacker – Aktuelle Fragen des IT-Sicherheitsrechts,Der Richter und sein Hacker – Aktuelle Fragen des IT-Sicherheitsrechts,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82533] Der Staat als Hacker,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3668600/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82533] Der Staat als Hacker,Der Staat als Hacker,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82533] Der Staat als Hacker,Der Staat als Hacker,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9028] Didaktisches und pädagogisches Training für Tutoren,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473930/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9028] Didaktisches und pädagogisches Training für Tutoren,Didaktisches und pädagogisches Training für Tutoren,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9028] Didaktisches und pädagogisches Training für Tutoren,Didaktisches und pädagogisches Training für Tutoren (IN9028),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT431012] Digital Changemaker Course,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3839786/study-year/1621,,9,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT431012] Digital Changemaker Course,[CIT431012] Digital Changemaker Course,#,-,9,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT431012] Digital Changemaker Course,Digital Changemaker Course,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL67002] Digital Sustainability Transformation of, by and for the TUM",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3022081/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL67002] Digital Sustainability Transformation of, by and for the TUM","Digital Sustainability Transformation of, by and for the TUM",#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL67002] Digital Sustainability Transformation of, by and for the TUM","Digital Sustainability Transformation of, by and for the TUM",#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9006] Entrepreneurship for Small Software-oriented Enterprises,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473891/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9006] Entrepreneurship for Small Software-oriented Enterprises,Gründung und Führung kleiner softwareorientierter Unternehmen,#,-,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9006] Entrepreneurship for Small Software-oriented Enterprises,Gründung und Führung kleiner softwareorientierter Unternehmen (IN9006),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT87317] Ethics in Artificial Intelligence,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3907351/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT87317] Ethics in Artificial Intelligence,Ethics in Artificial Intelligence,#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT87317] Ethics in Artificial Intelligence,Ethics in Artificial Intelligence,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL70070] Ethics of Technology,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412347/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL70070] Ethics of Technology,[POL70070] Ethics of Technology,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL70070] Ethics of Technology,Ethics of Technology: Applications,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL70070] Ethics of Technology,Ethics of Technology: Foundations,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9017] Existenzgründung,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473910/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9017] Existenzgründung,Existenzgründung,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9017] Existenzgründung,Existenzgründung (IN9017),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86051] Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3509066/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86051] Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86051] Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,Explainable AI -- A Comprehensive Seminar on Transparent and Ethical AI,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86054] Exploring Unresolved Challenges of Large Language Models,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3585941/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86054] Exploring Unresolved Challenges of Large Language Models,Exploring Unresolved Challenges of Large Language Models,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86054] Exploring Unresolved Challenges of Large Language Models,Exploring Unresolved Challenges of Large Language Models,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86082] Global Governance of AI,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025119/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86082] Global Governance of AI,[SOT86082] Global Governance of AI,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86082] Global Governance of AI,Global Governance of AI - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86082] Global Governance of AI,Global Governance of AI - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL60900] Information Technologies, Protest, and Conflict",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4032753/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL60900] Information Technologies, Protest, and Conflict","Information Technologies, Protest, and Conflict",#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[POL60900] Information Technologies, Protest, and Conflict","Information Technologies, Protest, and Conflict",#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT001347] Innovation Facilitator,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239837/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT001347] Innovation Facilitator,Innovation Facilitator,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT001347] Innovation Facilitator,Innovation Facilitator,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9048] Innovationsentwicklung in der Gesundheitsbranche,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1339018/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9048] Innovationsentwicklung in der Gesundheitsbranche,[IN9048] Innovationsentwicklung in der Gesundheitsbranche,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9048] Innovationsentwicklung in der Gesundheitsbranche,Innovationsentwicklung in der Gesundheitsbranche (IN9048),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI000285] Innovative Entrepreneurs - Leadership of High-Tech Companies,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261605/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI000285] Innovative Entrepreneurs - Leadership of High-Tech Companies,Innovative Entrepreneurs - Leadership of High-Tech Companies,#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[WI000285] Innovative Entrepreneurs - Leadership of High-Tech Companies,Innovative Entrepreneurs - Leadership of High-Tech Companies,#,1.,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86084] Introduction to Business Law,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025127/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86084] Introduction to Business Law,[SOT86084] Introduction to Business Law,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86084] Introduction to Business Law,Introduction to Business Law - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86084] Introduction to Business Law,Introduction to Business Law - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[IN9046] IT-Recht in der öffentlichen Verwaltung: E-Government-Gesetz, IT-Sicherheit und Auftragsvergabe",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1200390/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[IN9046] IT-Recht in der öffentlichen Verwaltung: E-Government-Gesetz, IT-Sicherheit und Auftragsvergabe","[IN9046] IT-Recht in der öffentlichen Verwaltung: E-Government-Gesetz, IT-Sicherheit und Auftragsvergabe",#,-,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[IN9046] IT-Recht in der öffentlichen Verwaltung: E-Government-Gesetz, IT-Sicherheit und Auftragsvergabe","Seminar - IT-Recht in der öffentlichen Verwaltung: E-Government-Gesetz, IT-Sicherheit und Auftragsvergabe (IN9046)",#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[SOT82522] Krisen, Katastrophen und Ausnahmesituationen im Recht",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440849/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[SOT82522] Krisen, Katastrophen und Ausnahmesituationen im Recht",Staatlicher Umgang mit Katastrophen und Krisen,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[SOT82522] Krisen, Katastrophen und Ausnahmesituationen im Recht",Staatlicher Umgang mit Katastrophen und Krisen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6230000] Lernen durch Lehren: Programmierkurse an Schulen,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3501529/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6230000] Lernen durch Lehren: Programmierkurse an Schulen,[CIT6230000] Lernen durch Lehren: Programmierkurse an Schulen,#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6230000] Lernen durch Lehren: Programmierkurse an Schulen,Lernen durch Lehren: Programmierkurse an Schulen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86066] Machine Learning and Society (3 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3844317/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86066] Machine Learning and Society (3 ECTS),[SOT86066] Machine Learning and Society (3 ECTS),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86066] Machine Learning and Society (3 ECTS),Machine Learning and Society - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86065] Machine Learning and Society (6 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3844312/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86065] Machine Learning and Society (6 ECTS),[SOT86065] Machine Learning and Society (6 ECTS),#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86065] Machine Learning and Society (6 ECTS),Machine Learning and Society - Seminar,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86065] Machine Learning and Society (6 ECTS),Machine Learning and Society - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9036] Master Your Thesis!,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/559107/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9036] Master Your Thesis!,Master Your Thesis!,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9036] Master Your Thesis!,Master your thesis (Überfachliche Grundlagen) (IN9036),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9036] Master Your Thesis!,Wissenschaftliches Schreiben: Arbeiten mit Texten und Sprache,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82530] Medienrecht und Social Media,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3440855/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82530] Medienrecht und Social Media,Medienrecht und Social Media,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82530] Medienrecht und Social Media,Medienrecht und Social Media,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86076] Open Data - Open Science,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025095/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86076] Open Data - Open Science,Open Data - Open Science (Vorlesung),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86076] Open Data - Open Science,Open Data - Open Science (Seminar),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86076] Open Data - Open Science,[SOT86076] Open Data - Open Science,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT53406] Open Data - Open Science (Introduction),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4275569/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT53406] Open Data - Open Science (Introduction),[SOT53406] Open Data - Open Science (Einführung),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT53406] Open Data - Open Science (Introduction),Open Data - Open Science (Vorlesung),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56307] Philosophie der Künstlichen Intelligenz: Schlüsseltexte,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3786742/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56307] Philosophie der Künstlichen Intelligenz: Schlüsseltexte,[SOT56307] Philosophy of Artificial Intelligence: Key Readings,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56307] Philosophie der Künstlichen Intelligenz: Schlüsseltexte,Philosophy of AI. Classical Readings,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL00011] Politics for Rocket Scientists: Einführung in die Politikwissenschaft für Nicht-Politikwissenschaftler,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1351319/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL00011] Politics for Rocket Scientists: Einführung in die Politikwissenschaft für Nicht-Politikwissenschaftler,Politics for Rocket Scientists: Einführung in die Politikwissenschaft für Nicht-Politikwissenschaftler,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL00011] Politics for Rocket Scientists: Einführung in die Politikwissenschaft für Nicht-Politikwissenschaftler,Ringvorlesung für Nicht- PolitikwissenschaftlerInnen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL00011] Politics for Rocket Scientists: Einführung in die Politikwissenschaft für Nicht-Politikwissenschaftler,Politics for Rocket Scientists - Exercise (freiwillig),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82534] Praxisseminar Legal Tech Special,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3757093/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82534] Praxisseminar Legal Tech Special,Praxisseminar Legal Tech Special,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82534] Praxisseminar Legal Tech Special,Praxisseminar Legal Tech Special,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86402] Qualitative Methods,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3381940/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86402] Qualitative Methods,Qualitative Methods,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86402] Qualitative Methods,Qualitative Methods - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86402] Qualitative Methods,Qualitative Methods - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82531] Rechtliche Grundlagen Künstlicher Intelligenz,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3663450/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82531] Rechtliche Grundlagen Künstlicher Intelligenz,Rechtliche Grundlagen Künstlicher Intelligenz,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82531] Rechtliche Grundlagen Künstlicher Intelligenz,Rechtliche Grundlagen Künstlicher Intelligenz - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82531] Rechtliche Grundlagen Künstlicher Intelligenz,Rechtliche Grundlagen Künstlicher Intelligenz - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82519] Rechtsfragen des Einsatzes von Künstlicher Intelligenz,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3321046/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82519] Rechtsfragen des Einsatzes von Künstlicher Intelligenz,Rechtsfragen des Einsatzes von Künstlicher Intelligenz,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT82519] Rechtsfragen des Einsatzes von Künstlicher Intelligenz,Rechtsfragen des Einsatzes von Künstlicher Intelligenz,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86102] Risk & Crisis Communication (3 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4181347/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86102] Risk & Crisis Communication (3 ECTS),Risk & Crisis Communication (3 ECTS),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86102] Risk & Crisis Communication (3 ECTS),Risk & Crisis Communication (3 ECTS),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86080] Risk & Crisis Communication (6 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025111/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86080] Risk & Crisis Communication (6 ECTS),[SOT86080] Risk & Crisis Communication,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86080] Risk & Crisis Communication (6 ECTS),Risk & Crisis Communication - Seminar,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86080] Risk & Crisis Communication (6 ECTS),Risk & Crisis Communication - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT3640001] Sanitätsausbildung,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3342019/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT3640001] Sanitätsausbildung,[CIT3640001] Sanitätsausbildung,#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT3640001] Sanitätsausbildung,Sanitätsausbildung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9010] Seminar Wissenschaft und Ethik,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473902/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9010] Seminar Wissenschaft und Ethik,Seminar: Wissenschaft und Ethik,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9010] Seminar Wissenschaft und Ethik,Seminar: Science and Ethics (IN9010),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9010] Seminar Wissenschaft und Ethik,Seminar: Wissenschaft und Ethik (IN9010),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9007] SET-Tutor,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473898/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9007] SET-Tutor,SET-Tutor,#,-,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9009] Sich und andere führen,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473900/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9009] Sich und andere führen,Sich und andere führen,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9009] Sich und andere führen,Sich selbst und andere führen (IN9009),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46402] Society and Technology,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025779/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46402] Society and Technology,[SOT46402] Society and Technology,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT46402] Society and Technology,Society and Technology,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[EI04015] Stage Coaching for Engineers and Scientists,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1624810/study-year/1621,,3,1
